codprov,codmun,codmunotr,nombre,,
29,29003,29003,ALFARNATE,,"('29003','29003','29','ALFARNATE'),"
29,29004,29004,ALFARNATEJO,,"('29004','29004','29','ALFARNATEJO'),"
29,29005,29005,ALGARROBO,,"('29005','29005','29','ALGARROBO'),"
29,29006,29006,ALGATOCIN,,"('29006','29006','29','ALGATOCIN'),"
29,29007,29007,ALHAURIN DE LA TORRE,,"('29007','29007','29','ALHAURIN DE LA TORRE'),"
29,29008,29008,ALHAURIN EL GRANDE,,"('29008','29008','29','ALHAURIN EL GRANDE'),"
29,29009,29009,ALMACHAR,,"('29009','29009','29','ALMACHAR'),"
29,29010,29010,ALMARGEN,,"('29010','29010','29','ALMARGEN'),"
29,29011,29011,ALMOGIA,,"('29011','29011','29','ALMOGIA'),"
29,29012,29012,ALORA,,"('29012','29012','29','ALORA'),"
29,29013,29013,ALOZAINA,,"('29013','29013','29','ALOZAINA'),"
29,29014,29014,ALPANDEIRE,,"('29014','29014','29','ALPANDEIRE'),"
29,29015,29015,ANTEQUERA,,"('29015','29015','29','ANTEQUERA'),"
29,29016,29016,ARCHEZ,,"('29016','29016','29','ARCHEZ'),"
29,29017,29017,ARCHIDONA,,"('29017','29017','29','ARCHIDONA'),"
29,29018,29018,ARDALES,,"('29018','29018','29','ARDALES'),"
29,29019,29019,ARENAS,,"('29019','29019','29','ARENAS'),"
29,29020,29020,ARRIATE,,"('29020','29020','29','ARRIATE'),"
29,29021,29021,ATAJATE,,"('29021','29021','29','ATAJATE'),"
29,29022,29022,BENADALID,,"('29022','29022','29','BENADALID'),"
29,29023,29023,BENAHAVIS,,"('29023','29023','29','BENAHAVIS'),"
29,29024,29024,BENALAURIA,,"('29024','29024','29','BENALAURIA'),"
29,29025,29025,BENALMADENA,,"('29025','29025','29','BENALMADENA'),"
29,29026,29026,BENAMARGOSA,,"('29026','29026','29','BENAMARGOSA'),"
29,29027,29027,BENAMOCARRA,,"('29027','29027','29','BENAMOCARRA'),"
29,29028,29028,BENAOJAN,,"('29028','29028','29','BENAOJAN'),"
29,29029,29029,BENARRABA,,"('29029','29029','29','BENARRABA'),"
29,29030,29030,BORGE (EL),,"('29030','29030','29','BORGE (EL)'),"
29,29031,29031,BURGO (EL),,"('29031','29031','29','BURGO (EL)'),"
29,29032,29032,CAMPILLOS,,"('29032','29032','29','CAMPILLOS'),"
29,29033,29033,CANILLAS DE ACEITUNO,,"('29033','29033','29','CANILLAS DE ACEITUNO'),"
29,29034,29034,CANILLAS DE ALBAIDA,,"('29034','29034','29','CANILLAS DE ALBAIDA'),"
29,29035,29035,CAÑETE LA REAL,,"('29035','29035','29','CAÑETE LA REAL'),"
29,29036,29036,CARRATRACA,,"('29036','29036','29','CARRATRACA'),"
29,29037,29037,CARTAJIMA,,"('29037','29037','29','CARTAJIMA'),"
29,29038,29038,CARTAMA,,"('29038','29038','29','CARTAMA'),"
29,29039,29039,CASABERMEJA,,"('29039','29039','29','CASABERMEJA'),"
29,29040,29040,CASARABONELA,,"('29040','29040','29','CASARABONELA'),"
29,29041,29041,CASARES,,"('29041','29041','29','CASARES'),"
29,29042,29042,COIN,,"('29042','29042','29','COIN'),"
29,29043,29043,COLMENAR,,"('29043','29043','29','COLMENAR'),"
29,29044,29044,COMARES,,"('29044','29044','29','COMARES'),"
29,29045,29045,COMPETA,,"('29045','29045','29','COMPETA'),"
29,29046,29046,CORTES DE LA FRONTERA,,"('29046','29046','29','CORTES DE LA FRONTERA'),"
29,29047,29047,CUEVAS BAJAS,,"('29047','29047','29','CUEVAS BAJAS'),"
29,29048,29048,CUEVAS DEL BECERRO,,"('29048','29048','29','CUEVAS DEL BECERRO'),"
29,29049,29049,CUEVAS DE SAN MARCOS,,"('29049','29049','29','CUEVAS DE SAN MARCOS'),"
29,29050,29050,CUTAR,,"('29050','29050','29','CUTAR'),"
29,29051,29051,ESTEPONA,,"('29051','29051','29','ESTEPONA'),"
29,29052,29052,FARAJAN,,"('29052','29052','29','FARAJAN'),"
29,29053,29053,FRIGILIANA,,"('29053','29053','29','FRIGILIANA'),"
29,29054,29054,FUENGIROLA,,"('29054','29054','29','FUENGIROLA'),"
29,29055,29055,FUENTE DE PIEDRA,,"('29055','29055','29','FUENTE DE PIEDRA'),"
29,29056,29056,GAUCIN,,"('29056','29056','29','GAUCIN'),"
29,29057,29057,GENALGUACIL,,"('29057','29057','29','GENALGUACIL'),"
29,29058,29058,GUARO,,"('29058','29058','29','GUARO'),"
29,29059,29059,HUMILLADERO,,"('29059','29059','29','HUMILLADERO'),"
29,29060,29060,IGUALEJA,,"('29060','29060','29','IGUALEJA'),"
29,29061,29061,ISTAN,,"('29061','29061','29','ISTAN'),"
29,29062,29062,IZNATE,,"('29062','29062','29','IZNATE'),"
29,29063,29063,JIMERA DE LIBAR,,"('29063','29063','29','JIMERA DE LIBAR'),"
29,29064,29064,JUBRIQUE,,"('29064','29064','29','JUBRIQUE'),"
29,29065,29065,JUZCAR,,"('29065','29065','29','JUZCAR'),"
29,29066,29066,MACHARAVIAYA,,"('29066','29066','29','MACHARAVIAYA'),"
29,29067,29900,MALAGA,,"('29067','29900','29','MALAGA'),"
29,29068,29068,MANILVA,,"('29068','29068','29','MANILVA'),"
29,29069,29069,MARBELLA,,"('29069','29069','29','MARBELLA'),"
29,29070,29070,MIJAS,,"('29070','29070','29','MIJAS'),"
29,29071,29071,MOCLINEJO,,"('29071','29071','29','MOCLINEJO'),"
29,29072,29072,MOLLINA,,"('29072','29072','29','MOLLINA'),"
29,29073,29073,MONDA,,"('29073','29073','29','MONDA'),"
29,29074,29074,MONTEJAQUE,,"('29074','29074','29','MONTEJAQUE'),"
29,29075,29075,NERJA,,"('29075','29075','29','NERJA'),"
29,29076,29076,OJEN,,"('29076','29076','29','OJEN'),"
29,29077,29077,PARAUTA,,"('29077','29077','29','PARAUTA'),"
29,29079,29079,PERIANA,,"('29079','29079','29','PERIANA'),"
29,29080,29080,PIZARRA,,"('29080','29080','29','PIZARRA'),"
29,29081,29081,PUJERRA,,"('29081','29081','29','PUJERRA'),"
29,29082,29082,RINCON DE LA VICTORIA,,"('29082','29082','29','RINCON DE LA VICTORIA'),"
29,29083,29083,RIOGORDO,,"('29083','29083','29','RIOGORDO'),"
29,29084,29084,RONDA,,"('29084','29084','29','RONDA'),"
29,29085,29085,SALARES,,"('29085','29085','29','SALARES'),"
29,29086,29086,SAYALONGA,,"('29086','29086','29','SAYALONGA'),"
29,29087,29087,SEDELLA,,"('29087','29087','29','SEDELLA'),"
29,29088,29088,SIERRA DE YEGUAS,,"('29088','29088','29','SIERRA DE YEGUAS'),"
29,29089,29089,TEBA,,"('29089','29089','29','TEBA'),"
29,29090,29090,TOLOX,,"('29090','29090','29','TOLOX'),"
29,29091,29091,TORROX,,"('29091','29091','29','TORROX'),"
29,29092,29092,TOTALAN,,"('29092','29092','29','TOTALAN'),"
29,29093,29093,VALLE DE ABDALAJIS,,"('29093','29093','29','VALLE DE ABDALAJIS'),"
29,29094,29094,VELEZ-MALAGA,,"('29094','29094','29','VELEZ-MALAGA'),"
29,29095,29095,VILLANUEVA DE ALGAIDAS,,"('29095','29095','29','VILLANUEVA DE ALGAIDAS'),"
29,29096,29096,VILLANUEVA DEL ROSARIO,,"('29096','29096','29','VILLANUEVA DEL ROSARIO'),"
29,29097,29097,VILLANUEVA DEL TRABUCO,,"('29097','29097','29','VILLANUEVA DEL TRABUCO'),"
29,29098,29098,VILLANUEVA DE TAPIA,,"('29098','29098','29','VILLANUEVA DE TAPIA'),"
29,29099,29099,VIÑUELA,,"('29099','29099','29','VIÑUELA'),"
29,29100,29100,YUNQUERA,,"('29100','29100','29','YUNQUERA'),"
29,29901,29103,TORREMOLINOS,,"('29901','29103','29','TORREMOLINOS'),"
29,29902,29104,VILLANUEVA DE LA CONCEPCION,,"('29902','29104','29','VILLANUEVA DE LA CONCEPCION'),"
29,29903,29111,MONTECORTO,,"('29903','29111','29','MONTECORTO'),"
29,29904,29112,SERRATO,,"('29904','29112','29','SERRATO'),"
30,30001,30001,ABANILLA,,"('30001','30001','30','ABANILLA'),"
30,30002,30002,ABARAN,,"('30002','30002','30','ABARAN'),"
30,30003,30003,AGUILAS,,"('30003','30003','30','AGUILAS'),"
30,30004,30004,ALBUDEITE,,"('30004','30004','30','ALBUDEITE'),"
30,30005,30005,ALCANTARILLA,,"('30005','30005','30','ALCANTARILLA'),"
30,30006,30006,ALEDO,,"('30006','30006','30','ALEDO'),"
30,30007,30007,ALGUAZAS,,"('30007','30007','30','ALGUAZAS'),"
30,30008,30008,ALHAMA DE MURCIA,,"('30008','30008','30','ALHAMA DE MURCIA'),"
30,30009,30009,ARCHENA,,"('30009','30009','30','ARCHENA'),"
30,30010,30010,BENIEL,,"('30010','30010','30','BENIEL'),"
30,30011,30011,BLANCA,,"('30011','30011','30','BLANCA'),"
30,30012,30012,BULLAS,,"('30012','30012','30','BULLAS'),"
30,30013,30013,CALASPARRA,,"('30013','30013','30','CALASPARRA'),"
30,30014,30014,CAMPOS DEL RIO,,"('30014','30014','30','CAMPOS DEL RIO'),"
30,30015,30015,CARAVACA DE LA CRUZ,,"('30015','30015','30','CARAVACA DE LA CRUZ'),"
30,30016,51016,CARTAGENA,,"('30016','51016','30','CARTAGENA'),"
30,30017,30017,CEHEGIN,,"('30017','30017','30','CEHEGIN'),"
30,30018,30018,CEUTI,,"('30018','30018','30','CEUTI'),"
30,30019,30019,CIEZA,,"('30019','30019','30','CIEZA'),"
30,30020,30020,FORTUNA,,"('30020','30020','30','FORTUNA'),"
30,30021,51021,FUENTE ALAMO DE MURCIA,,"('30021','51021','30','FUENTE ALAMO DE MURCIA'),"
30,30022,30022,JUMILLA,,"('30022','30022','30','JUMILLA'),"
30,30023,30023,LIBRILLA,,"('30023','30023','30','LIBRILLA'),"
30,30024,30024,LORCA,,"('30024','30024','30','LORCA'),"
30,30025,30025,LORQUI,,"('30025','30025','30','LORQUI'),"
30,30026,51026,MAZARRON,,"('30026','51026','30','MAZARRON'),"
30,30027,30027,MOLINA DE SEGURA,,"('30027','30027','30','MOLINA DE SEGURA'),"
30,30028,30028,MORATALLA,,"('30028','30028','30','MORATALLA'),"
30,30029,30029,MULA,,"('30029','30029','30','MULA'),"
30,30030,30900,MURCIA,,"('30030','30900','30','MURCIA'),"
30,30031,30031,OJOS,,"('30031','30031','30','OJOS'),"
30,30032,30032,PLIEGO,,"('30032','30032','30','PLIEGO'),"
30,30033,30033,PUERTO LUMBRERAS,,"('30033','30033','30','PUERTO LUMBRERAS'),"
30,30034,30034,RICOTE,,"('30034','30034','30','RICOTE'),"
30,30035,30035,SAN JAVIER,,"('30035','30035','30','SAN JAVIER'),"
30,30036,30036,SAN PEDRO DEL PINATAR,,"('30036','30036','30','SAN PEDRO DEL PINATAR'),"
30,30037,51037,TORRE-PACHECO,,"('30037','51037','30','TORRE-PACHECO'),"
30,30038,30038,TORRES DE COTILLAS (LAS),,"('30038','30038','30','TORRES DE COTILLAS (LAS)'),"
30,30039,30039,TOTANA,,"('30039','30039','30','TOTANA'),"
30,30040,30040,ULEA,,"('30040','30040','30','ULEA'),"
30,30041,51041,UNION (LA),,"('30041','51041','30','UNION (LA)'),"
30,30042,30042,VILLANUEVA DEL RIO SEGURA,,"('30042','30042','30','VILLANUEVA DEL RIO SEGURA'),"
30,30043,30043,YECLA,,"('30043','30043','30','YECLA'),"
30,30901,30044,SANTOMERA,,"('30901','30044','30','SANTOMERA'),"
30,30902,51045,ALCAZARES (LOS),,"('30902','51045','30','ALCAZARES (LOS)'),"
31,31001,31001,ABAIGAR,,"('31001','31001','31','ABAIGAR'),"
31,31002,31002,ABARZUZA/ABARTZUZA,,"('31002','31002','31','ABARZUZA/ABARTZUZA'),"
31,31003,31003,ABAURREGAINA/ABAURREA ALTA,,"('31003','31003','31','ABAURREGAINA/ABAURREA ALTA'),"
31,31004,31004,ABAURREPEA/ABAURREA BAJA,,"('31004','31004','31','ABAURREPEA/ABAURREA BAJA'),"
31,31005,31005,ABERIN,,"('31005','31005','31','ABERIN'),"
31,31006,31006,ABLITAS,,"('31006','31006','31','ABLITAS'),"
31,31007,31007,ADIOS,,"('31007','31007','31','ADIOS'),"
31,31008,31008,AGUILAR DE CODES,,"('31008','31008','31','AGUILAR DE CODES'),"
31,31009,31009,AIBAR/OIBAR,,"('31009','31009','31','AIBAR/OIBAR'),"
31,31010,31010,ALTSASU/ALSASUA,,"('31010','31010','31','ALTSASU/ALSASUA'),"
31,31011,31011,ALLIN/ALLIN,,"('31011','31011','31','ALLIN/ALLIN'),"
31,31012,31012,ALLO,,"('31012','31012','31','ALLO'),"
31,31013,31013,AMESCOA BAJA,,"('31013','31013','31','AMESCOA BAJA'),"
31,31014,31014,ANCIN/ANTZIN,,"('31014','31014','31','ANCIN/ANTZIN'),"
31,31015,31015,ANDOSILLA,,"('31015','31015','31','ANDOSILLA'),"
31,31016,31016,ANSOAIN/ANTSOAIN,,"('31016','31016','31','ANSOAIN/ANTSOAIN'),"
31,31017,31017,ANUE,,"('31017','31017','31','ANUE'),"
31,31018,31018,AÑORBE,,"('31018','31018','31','AÑORBE'),"
31,31019,31019,AOIZ/AGOITZ,,"('31019','31019','31','AOIZ/AGOITZ'),"
31,31020,31020,ARAITZ,,"('31020','31020','31','ARAITZ'),"
31,31021,31021,ARANARACHE/ARANARATXE,,"('31021','31021','31','ARANARACHE/ARANARATXE'),"
31,31022,31022,ARANTZA,,"('31022','31022','31','ARANTZA'),"
31,31023,31023,ARANGUREN,,"('31023','31023','31','ARANGUREN'),"
31,31024,31024,ARANO,,"('31024','31024','31','ARANO'),"
31,31025,31025,ARAKIL,,"('31025','31025','31','ARAKIL'),"
31,31026,31026,ARAS,,"('31026','31026','31','ARAS'),"
31,31027,31027,ARBIZU,,"('31027','31027','31','ARBIZU'),"
31,31028,31028,ARCE/ARTZI,,"('31028','31028','31','ARCE/ARTZI'),"
31,31029,31029,ARCOS (LOS),,"('31029','31029','31','ARCOS (LOS)'),"
31,31030,31030,ARELLANO,,"('31030','31030','31','ARELLANO'),"
31,31031,31031,ARESO,,"('31031','31031','31','ARESO'),"
31,31032,31032,ARGUEDAS,,"('31032','31032','31','ARGUEDAS'),"
31,31033,31033,ARIA,,"('31033','31033','31','ARIA'),"
31,31034,31034,ARIBE,,"('31034','31034','31','ARIBE'),"
31,31035,31035,ARMAÑANZAS,,"('31035','31035','31','ARMAÑANZAS'),"
31,31036,31036,ARRONIZ,,"('31036','31036','31','ARRONIZ'),"
31,31037,31037,ARRUAZU,,"('31037','31037','31','ARRUAZU'),"
31,31038,31038,ARTAJONA,,"('31038','31038','31','ARTAJONA'),"
31,31039,31039,ARTAZU,,"('31039','31039','31','ARTAZU'),"
31,31040,31040,ATEZ/ATETZ,,"('31040','31040','31','ATEZ/ATETZ'),"
31,31041,31041,AYEGUI/AIEGI,,"('31041','31041','31','AYEGUI/AIEGI'),"
31,31042,31042,AZAGRA,,"('31042','31042','31','AZAGRA'),"
31,31043,31043,AZUELO,,"('31043','31043','31','AZUELO'),"
31,31044,31044,BAKAIKU,,"('31044','31044','31','BAKAIKU'),"
31,31045,31045,BARASOAIN,,"('31045','31045','31','BARASOAIN'),"
31,31046,31046,BARBARIN,,"('31046','31046','31','BARBARIN'),"
31,31047,31047,BARGOTA,,"('31047','31047','31','BARGOTA'),"
31,31048,31048,BARILLAS,,"('31048','31048','31','BARILLAS'),"
31,31049,31049,BASABURUA,,"('31049','31049','31','BASABURUA'),"
31,31050,31050,BAZTAN,,"('31050','31050','31','BAZTAN'),"
31,31051,31051,BEIRE,,"('31051','31051','31','BEIRE'),"
31,31052,31052,BELASCOAIN,,"('31052','31052','31','BELASCOAIN'),"
31,31053,31053,BERBINZANA,,"('31053','31053','31','BERBINZANA'),"
31,31054,31054,BERTIZARANA,,"('31054','31054','31','BERTIZARANA'),"
31,31055,31055,BETELU,,"('31055','31055','31','BETELU'),"
31,31056,31056,BIURRUN-OLCOZ,,"('31056','31056','31','BIURRUN-OLCOZ'),"
31,31057,31057,BUÑUEL,,"('31057','31057','31','BUÑUEL'),"
31,31058,31058,AURITZ/BURGUETE,,"('31058','31058','31','AURITZ/BURGUETE'),"
31,31059,31059,BURGUI/BURGI,,"('31059','31059','31','BURGUI/BURGI'),"
31,31060,31266,BURLADA/BURLATA,,"('31060','31266','31','BURLADA/BURLATA'),"
31,31061,31060,BUSTO (EL),,"('31061','31060','31','BUSTO (EL)'),"
31,31062,31061,CABANILLAS,,"('31062','31061','31','CABANILLAS'),"
31,31063,31062,CABREDO,,"('31063','31062','31','CABREDO'),"
31,31064,31063,CADREITA,,"('31064','31063','31','CADREITA'),"
31,31065,31064,CAPARROSO,,"('31065','31064','31','CAPARROSO'),"
31,31066,31065,CARCAR,,"('31066','31065','31','CARCAR'),"
31,31067,31066,CARCASTILLO,,"('31067','31066','31','CARCASTILLO'),"
31,31068,31067,CASCANTE,,"('31068','31067','31','CASCANTE'),"
31,31069,31068,CASEDA,,"('31069','31068','31','CASEDA'),"
31,31070,31069,CASTEJON,,"('31070','31069','31','CASTEJON'),"
31,31071,31070,CASTILLONUEVO,,"('31071','31070','31','CASTILLONUEVO'),"
31,31072,31071,CINTRUENIGO,,"('31072','31071','31','CINTRUENIGO'),"
31,31073,31072,ZIORDIA,,"('31073','31072','31','ZIORDIA'),"
31,31074,31073,CIRAUQUI/ZIRAUKI,,"('31074','31073','31','CIRAUQUI/ZIRAUKI'),"
31,31075,31074,CIRIZA/ZIRITZA,,"('31075','31074','31','CIRIZA/ZIRITZA'),"
31,31076,31075,CIZUR,,"('31076','31075','31','CIZUR'),"
31,31077,31076,CORELLA,,"('31077','31076','31','CORELLA'),"
31,31078,31077,CORTES,,"('31078','31077','31','CORTES'),"
31,31079,31078,DESOJO,,"('31079','31078','31','DESOJO'),"
31,31080,31079,DICASTILLO,,"('31080','31079','31','DICASTILLO'),"
31,31081,31080,DONAMARIA,,"('31081','31080','31','DONAMARIA'),"
31,31082,31081,ETXALAR,,"('31082','31081','31','ETXALAR'),"
31,31083,31082,ECHARRI,,"('31083','31082','31','ECHARRI'),"
31,31084,31083,ETXARRI-ARANATZ,,"('31084','31083','31','ETXARRI-ARANATZ'),"
31,31085,31084,ETXAURI,,"('31085','31084','31','ETXAURI'),"
31,31086,31085,EGUES,,"('31086','31085','31','EGUES'),"
31,31087,31086,ELGORRIAGA,,"('31087','31086','31','ELGORRIAGA'),"
31,31088,31087,NOAIN (VALLE DE ELORZ)/NOAIN (ELORTZIBAR),,"('31088','31087','31','NOAIN (VALLE DE ELORZ)/NOAIN (ELORTZIBAR)'),"
31,31089,31088,ENERIZ/ENERITZ,,"('31089','31088','31','ENERIZ/ENERITZ'),"
31,31090,31089,ERATSUN,,"('31090','31089','31','ERATSUN'),"
31,31091,31090,ERGOIENA,,"('31091','31090','31','ERGOIENA'),"
31,31092,31091,ERRO,,"('31092','31091','31','ERRO'),"
31,31093,31092,EZCAROZ/EZKAROZE,,"('31093','31092','31','EZCAROZ/EZKAROZE'),"
31,31094,31093,ESLAVA,,"('31094','31093','31','ESLAVA'),"
31,31095,31094,ESPARZA DE SALAZAR/ESPARTZA ZARAITZU,,"('31095','31094','31','ESPARZA DE SALAZAR/ESPARTZA ZARAITZU'),"
31,31096,31095,ESPRONCEDA,,"('31096','31095','31','ESPRONCEDA'),"
31,31097,31096,ESTELLA-LIZARRA,,"('31097','31096','31','ESTELLA-LIZARRA'),"
31,31098,31097,ESTERIBAR,,"('31098','31097','31','ESTERIBAR'),"
31,31099,31098,ETAYO,,"('31099','31098','31','ETAYO'),"
31,31100,31099,EULATE,,"('31100','31099','31','EULATE'),"
31,31101,31100,EZCABARTE,,"('31101','31100','31','EZCABARTE'),"
31,31102,31101,EZKURRA,,"('31102','31101','31','EZKURRA'),"
31,31103,31102,EZPROGUI,,"('31103','31102','31','EZPROGUI'),"
31,31104,31103,FALCES,,"('31104','31103','31','FALCES'),"
31,31105,31104,FITERO,,"('31105','31104','31','FITERO'),"
31,31106,31105,FONTELLAS,,"('31106','31105','31','FONTELLAS'),"
31,31107,31106,FUNES,,"('31107','31106','31','FUNES'),"
31,31108,31107,FUSTIÑANA,,"('31108','31107','31','FUSTIÑANA'),"
31,31109,31108,GALAR,,"('31109','31108','31','GALAR'),"
31,31110,31109,GALLIPIENZO/GALIPENTZU,,"('31110','31109','31','GALLIPIENZO/GALIPENTZU'),"
31,31111,31110,GALLUES/GALOZE,,"('31111','31110','31','GALLUES/GALOZE'),"
31,31112,31111,GARAIOA,,"('31112','31111','31','GARAIOA'),"
31,31113,31112,GARDE,,"('31113','31112','31','GARDE'),"
31,31114,31113,GARINOAIN,,"('31114','31113','31','GARINOAIN'),"
31,31115,31114,GARRALDA,,"('31115','31114','31','GARRALDA'),"
31,31116,31115,GENEVILLA,,"('31116','31115','31','GENEVILLA'),"
31,31117,31116,GOIZUETA,,"('31117','31116','31','GOIZUETA'),"
31,31118,31117,GOÑI,,"('31118','31117','31','GOÑI'),"
31,31119,31118,GUESA/GORZA,,"('31119','31118','31','GUESA/GORZA'),"
31,31120,31119,GUESALAZ/GESALATZ,,"('31120','31119','31','GUESALAZ/GESALATZ'),"
31,31121,31120,GUIRGUILLANO,,"('31121','31120','31','GUIRGUILLANO'),"
31,31122,31121,HUARTE/UHARTE,,"('31122','31121','31','HUARTE/UHARTE'),"
31,31123,31122,UHARTE-ARAKIL,,"('31123','31122','31','UHARTE-ARAKIL'),"
31,31124,31123,IBARGOITI,,"('31124','31123','31','IBARGOITI'),"
31,31125,31124,IGUZQUIZA,,"('31125','31124','31','IGUZQUIZA'),"
31,31126,31125,IMOTZ,,"('31126','31125','31','IMOTZ'),"
31,31127,31126,IRAÑETA,,"('31127','31126','31','IRAÑETA'),"
31,31128,31127,ISABA/IZABA,,"('31128','31127','31','ISABA/IZABA'),"
31,31129,31128,ITUREN,,"('31129','31128','31','ITUREN'),"
31,31130,31129,ITURMENDI,,"('31130','31129','31','ITURMENDI'),"
31,31131,31130,IZA/ITZA,,"('31131','31130','31','IZA/ITZA'),"
31,31132,31131,IZAGAONDOA,,"('31132','31131','31','IZAGAONDOA'),"
31,31133,31132,IZALZU/ITZALTZU,,"('31133','31132','31','IZALZU/ITZALTZU'),"
31,31134,31133,JAURRIETA,,"('31134','31133','31','JAURRIETA'),"
31,31135,31134,JAVIER,,"('31135','31134','31','JAVIER'),"
31,31136,31135,JUSLAPEÑA,,"('31136','31135','31','JUSLAPEÑA'),"
31,31137,31136,BEINTZA-LABAIEN,,"('31137','31136','31','BEINTZA-LABAIEN'),"
31,31138,31137,LAKUNTZA,,"('31138','31137','31','LAKUNTZA'),"
31,31139,31138,LANA,,"('31139','31138','31','LANA'),"
31,31140,31139,LANTZ,,"('31140','31139','31','LANTZ'),"
31,31141,31140,LAPOBLACION,,"('31141','31140','31','LAPOBLACION'),"
31,31142,31141,LARRAGA,,"('31142','31141','31','LARRAGA'),"
31,31143,31142,LARRAONA,,"('31143','31142','31','LARRAONA'),"
31,31144,31143,LARRAUN,,"('31144','31143','31','LARRAUN'),"
31,31145,31144,LAZAGURRIA,,"('31145','31144','31','LAZAGURRIA'),"
31,31146,31145,LEACHE/LEATXE,,"('31146','31145','31','LEACHE/LEATXE'),"
31,31147,31146,LEGARDA,,"('31147','31146','31','LEGARDA'),"
31,31148,31147,LEGARIA,,"('31148','31147','31','LEGARIA'),"
31,31149,31148,LEITZA,,"('31149','31148','31','LEITZA'),"
31,31150,31149,LEOZ/LEOTZ,,"('31150','31149','31','LEOZ/LEOTZ'),"
31,31151,31150,LERGA,,"('31151','31150','31','LERGA'),"
31,31152,31151,LERIN,,"('31152','31151','31','LERIN'),"
31,31153,31152,LESAKA,,"('31153','31152','31','LESAKA'),"
31,31154,31153,LEZAUN,,"('31154','31153','31','LEZAUN'),"
31,31155,31154,LIEDENA,,"('31155','31154','31','LIEDENA'),"
31,31156,31155,LIZOAIN-ARRIASGOITI,,"('31156','31155','31','LIZOAIN-ARRIASGOITI'),"
31,31157,31156,LODOSA,,"('31157','31156','31','LODOSA'),"
31,31158,31157,LONGUIDA/LONGIDA,,"('31158','31157','31','LONGUIDA/LONGIDA'),"
31,31159,31158,LUMBIER,,"('31159','31158','31','LUMBIER'),"
31,31160,31159,LUQUIN,,"('31160','31159','31','LUQUIN'),"
31,31161,31160,MAÑERU,,"('31161','31160','31','MAÑERU'),"
31,31162,31161,MARAÑON,,"('31162','31161','31','MARAÑON'),"
31,31163,31162,MARCILLA,,"('31163','31162','31','MARCILLA'),"
31,31164,31164,MELIDA,,"('31164','31164','31','MELIDA'),"
31,31165,31165,MENDAVIA,,"('31165','31165','31','MENDAVIA'),"
31,31166,31166,MENDAZA,,"('31166','31166','31','MENDAZA'),"
31,31167,31167,MENDIGORRIA,,"('31167','31167','31','MENDIGORRIA'),"
31,31168,31168,METAUTEN,,"('31168','31168','31','METAUTEN'),"
31,31169,31169,MILAGRO,,"('31169','31169','31','MILAGRO'),"
31,31170,31170,MIRAFUENTES,,"('31170','31170','31','MIRAFUENTES'),"
31,31171,31171,MIRANDA DE ARGA,,"('31171','31171','31','MIRANDA DE ARGA'),"
31,31172,31172,MONREAL/ELO,,"('31172','31172','31','MONREAL/ELO'),"
31,31173,31173,MONTEAGUDO,,"('31173','31173','31','MONTEAGUDO'),"
31,31174,31174,MORENTIN,,"('31174','31174','31','MORENTIN'),"
31,31175,31175,MUES,,"('31175','31175','31','MUES'),"
31,31176,31176,MURCHANTE,,"('31176','31176','31','MURCHANTE'),"
31,31177,31177,MURIETA,,"('31177','31177','31','MURIETA'),"
31,31178,31178,MURILLO EL CUENDE,,"('31178','31178','31','MURILLO EL CUENDE'),"
31,31179,31179,MURILLO EL FRUTO,,"('31179','31179','31','MURILLO EL FRUTO'),"
31,31180,31180,MURUZABAL,,"('31180','31180','31','MURUZABAL'),"
31,31181,31181,NAVASCUES/NABASKOZE,,"('31181','31181','31','NAVASCUES/NABASKOZE'),"
31,31182,31182,NAZAR,,"('31182','31182','31','NAZAR'),"
31,31183,31183,OBANOS,,"('31183','31183','31','OBANOS'),"
31,31184,31184,OCO,,"('31184','31184','31','OCO'),"
31,31185,31185,OCHAGAVIA/OTSAGABIA,,"('31185','31185','31','OCHAGAVIA/OTSAGABIA'),"
31,31186,31186,ODIETA,,"('31186','31186','31','ODIETA'),"
31,31187,31187,OITZ,,"('31187','31187','31','OITZ'),"
31,31188,31188,OLAIBAR,,"('31188','31188','31','OLAIBAR'),"
31,31189,31189,OLAZTI/OLAZAGUTIA,,"('31189','31189','31','OLAZTI/OLAZAGUTIA'),"
31,31190,31190,OLEJUA,,"('31190','31190','31','OLEJUA'),"
31,31191,31191,OLITE/ERRIBERRI,,"('31191','31191','31','OLITE/ERRIBERRI'),"
31,31192,31192,OLORIZ/OLORITZ,,"('31192','31192','31','OLORIZ/OLORITZ'),"
31,31193,31193,CENDEA DE OLZA/OLTZA ZENDEA,,"('31193','31193','31','CENDEA DE OLZA/OLTZA ZENDEA'),"
31,31194,31194,OLLO,,"('31194','31194','31','OLLO'),"
31,31195,31195,ORBAIZETA,,"('31195','31195','31','ORBAIZETA'),"
31,31196,31196,ORBARA,,"('31196','31196','31','ORBARA'),"
31,31197,31197,ORISOAIN,,"('31197','31197','31','ORISOAIN'),"
31,31198,31198,ORONZ/ORONTZE,,"('31198','31198','31','ORONZ/ORONTZE'),"
31,31199,31199,OROZ-BETELU/OROTZ-BETELU,,"('31199','31199','31','OROZ-BETELU/OROTZ-BETELU'),"
31,31200,31200,OTEIZA,,"('31200','31200','31','OTEIZA'),"
31,31201,31900,PAMPLONA/IRUÑA,,"('31201','31900','31','PAMPLONA/IRUÑA'),"
